category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Máy tính bảng,5.0,Đã thích (13),5.0,2,"i.(pad) Máy tính bảng MINI 3 4G wifi 7.9 inh Rentina mới 99 , Bảo hành đổi trả toàn quốc 3 tháng - duongbimbimm",₫3.500.000 - ₫4.500.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (1),25 tháng trước,"33,5k",254,"11,3k",duongbimbimm,94%,trong vài giờ
Máy tính bảng,5.0,Đã thích (3),5.0,2,Samsung Tab A10.1 ( 2019 Wifi ) màn to pin khoẻ học online,₫3.890.000 - ₫3.999.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (0),28 tháng trước,15,32,9,khanhphone68,70%,trong vài giờ
Máy tính bảng,5.0,Đã thích (14),5.0,4,Xác máy đọc sách Kindle Paperwhite gen 4,₫800.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (0),4 năm trước,36,22,8,hangnhat.online,30%,trong vài giờ
Máy tính bảng,5.0,Đã thích (46),5.0,12,(SALE TẾT) Máy đọc sách Likebook Muses chính hãng new nguyên seal (Tặng cover),₫6.000.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (1),5 năm trước,"1,6k",36,49,myhangntmh,32%,trong vài giờ
Máy tính bảng,5.0,,5.0,2,Loa ngoài Asus Zenfone 2 Laser Z00LD / Ze550KL,₫99.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (0),34 tháng trước,930,"1,3k","2,1k",thaoduymobile,51%,trong vài giờ
Máy tính bảng,5.0,Đã thích (1),5.0,5,Túi đựng máy đọc sách Kobo 6inch chính hãng mới,₫200.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (1),5 năm trước,334,65,373,chauvantoan,88%,trong vài giờ
Máy tính bảng,5.0,Đã thích (2),5.0,5,"[Zin] Khay SIM iPad 9.7"" 2017 Gen 5 / 2018 Gen 6",₫150.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (0),4 năm trước,"8,5k","1,9k","14,1k",shoptichuot,100%,trong vài giờ
Máy tính bảng,5.0,Đã thích (593),5.0,6,Bảng gỗ mini - bảng treo shop - tay cầm chụp sản phẩm,₫149.000 - ₫249.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (2),13 tháng trước,"2,7k",78,56,q8laser,69%,trong vài giờ
Máy tính bảng,5.0,Đã thích (3),5.0,3,"Vỏ Nokia E75 zin(mặt trước,mặt sau và bàn phím)",₫250.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (1),4 năm trước,321,701,"1,2k",tranthimonghuynh,83%,trong vài giờ
Máy tính bảng,5.0,Đã thích (1),5.0,4,Bao da máy đọc sách Kindle Oasis 2,₫200.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (1),5 năm trước,334,65,373,chauvantoan,88%,trong vài giờ
Máy tính bảng,5.0,,5.0,4,[Mã 11ELSALE hoàn 7% đơn 300K] màn hình tab samsung T355 - P355 - LCD,₫540.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),22 tháng trước,822,"2,7k","3,3k",trinhthanhhoa96,79%,trong vài giờ
Máy tính bảng,5.0,Đã thích (3),5.0,5,Máy đọc sách Kindle Paperwhite gen  2 [ Tặng kèm bao chống sốc và miếng dán],₫1.450.000 - ₫1.500.000,,,,,,,,20 tháng trước,225,60,95,kindlesaigon,88%,trong vài giờ
Máy tính bảng,5.0,Đã thích (942),5.0,3,Máy tính bảng As888 2019  ram 6G Tặng nokia 106,₫2.590.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (0),3 năm trước,"3,2k",102,149,shoph2tabltes,70%,trong vài giờ
Máy tính bảng,5.0,,5.0,6,KHAY CHỨA SIM MÁY TÍNH BẢNG IPAD 2 – KHAY SIM IPAD 3 – KHAY SIM IPAD 4,₫40.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),3 năm trước,"23,1k","1,7k","2,8k",tlshop123,46%,trong vài giờ
Máy tính bảng,5.0,Đã thích (1),5.0,5,HOME VÂN TAY SAMSUNG A710 / A7 2016 ZIN,₫145.000,,,,,,,,22 tháng trước,"1,2k","1,6k","5,4k",linhkiendienthoai688,36%,trong vài giờ
Máy tính bảng,5.0,,5.0,2,Vỏ máy Samsung J7 2016 J710,₫96.000,,,,,,,,27 tháng trước,572,"2,4k","3,7k",mylan2020,87%,trong vài giờ
Máy tính bảng,,Đã thích (8),,1,"Máy tính Bảng pad 2 .Đẹp ,keng giá rẻ ,mượt mà.",₫1.400.000 - ₫1.500.000,,,,,,,,7 tháng trước,40,34,59,anhbach83,85%,trong vài giờ
Máy tính bảng,3.5,,3.5,4,Cảm ứng thay thế IPad 3 / iPad 4,₫149.000,1 Sao (0),2 Sao (1),3 Sao (1),4 Sao (1),5 Sao (1),Có Bình luận (4),Có hình ảnh / video (1),4 năm trước,731,"2,8k","4,2k",duonglinhyudoll,91%,trong vài giờ
Máy tính bảng,,Đã thích (5),,1,"Máy tính bảng Lenovo SmartTab 10 FHD Plus - Mới 100% Nguyên Hộp, Kèm Dock Sạc - Ram 4G/ Google assistant / SmartHome",₫4.750.000 - ₫5.150.000,,,,,,,,4 năm trước,"8,3k",193,531,zinmobile104daotan,78%,trong vài giờ
Máy tính bảng,5.0,,5.0,2,Camera sau Ipad Mini 3,₫80.000,,,,,,,,27 tháng trước,572,"2,4k","3,7k",mylan2020,87%,trong vài giờ
Máy tính bảng,,Đã thích (243),,8,[Mã 11ELSALE hoàn 7% đơn 300K] Máy tính bảng Ss Galaxy Tab A7 Lite T225 - Hàng chính hãng,₫4.990.000,,,,,,,,33 tháng trước,"17,5k",383,778,dienmaynguyenantanbinh,65%,trong vài giờ
