category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Điện thoại,4.4,"Đã thích (3,6k)",4.4,667,"[ RẺ VÔ ĐỊCH] điện thoại Samsung Galaxy Note 8 ram 6G/64G mới Chính hãng zin, cấu hình cao",₫3.079.000 - ₫3.179.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (13),Có hình ảnh / video (13),5 năm trước,"27,5k",617,"8,5k",baongocstore2016,82%,trong vài giờ
Điện thoại,4.5,Đã thích (47),4.5,170,"Điện thoại nokia c5 00, 002 pin+sạc lướt.chính hãng 1sim",₫325.000 - ₫369.000,,,,,,,,5 năm trước,310,16,772,thanhlongnd18,76%,trong vài giờ
Điện thoại,4.8,Đã thích (80),4.8,127,ĐIỆN THOẠI OPPO A37m Ram 2G Bộ Nhớ 16G Màn Hình 5inch Nhỏ Gọn Chơi Game Xem Youtube Thoải Mái Sắc Nét,₫870.000,1 Sao (1),2 Sao (0),3 Sao (2),4 Sao (2),5 Sao (38),Có Bình luận (25),Có hình ảnh / video (17),4 năm trước,"18,2k",351,"22,9k",alofonevietnam,97%,trong vài giờ
Điện thoại,4.8,Đã thích (64),4.8,76,[Mã 11ELSALE hoàn 7% đơn 300K] Điện thoại VIVO Y93 màn 6.2 giọt nước - Snap 439 Nắp lưng đổi màu,₫1.688.000 - ₫1.798.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (26),Có Bình luận (18),Có hình ảnh / video (11),4 năm trước,"62,5k",534,"24,3k",thelinhstore,94%,trong vài giờ
Điện thoại,4.7,Đã thích (415),4.7,122,"Điện thoại mini 2sim, bàn phím gắn đèn led siêu sáng _ kiêm tai nghe blutooth",₫288.000,1 Sao (3),2 Sao (0),3 Sao (0),4 Sao (4),5 Sao (43),Có Bình luận (28),Có hình ảnh / video (16),4 năm trước,"4,8k",165,"2,6k",vuthuha1207_94,30%,trong vài giờ
Điện thoại,5.0,Đã thích (101),5.0,44,"[Mã 11ELSALE hoàn 7% đơn 300K] Điện Thoại Sony Xperia XZ Premium Đẹp 99,9% Đủ màu",₫2.380.000 - ₫2.499.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (23),Có Bình luận (15),Có hình ảnh / video (10),4 năm trước,"3,6k",38,409,kienpham1212,92%,trong vài giờ
Điện thoại,4.6,Đã thích (31),4.6,408,"ĐIỆN THOẠI SUN 6 - 3 sim ( loa to, chữ to),pin 18000 mah tự động ghi âm cuộc gọi, giả giọng nói - hàng nhập khẩu",₫405.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (24),Có Bình luận (12),Có hình ảnh / video (8),3 năm trước,"1,3k",176,503,fptshopp,26%,trong vài giờ
Điện thoại,5.0,"Đã thích (4,9k)",5.0,482,"[Giá Rẻ ] Điện thoại mini Kechaoda K10 siêu nhỏ 1 sim , kiêm tai nghe bluetooth - Chính Hãng - Bảo Hành 12 Tháng",₫239.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (13),Có Bình luận (10),Có hình ảnh / video (7),20 tháng trước,"17,9k",124,"6,9k",thenho64gpro.02.hn,97%,trong vài giờ
Điện thoại,4.9,Đã thích (6),4.9,144,Vỏ nokia 1202,₫20.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (23),Có Bình luận (9),Có hình ảnh / video (4),4 năm trước,66,60,220,phukiendienthoaivip,78%,trong vài giờ
Điện thoại,5.0,"Đã thích (3,7k)",5.0,542,ĐIỆN THOẠI SAMSUNG GALAXY S6 FULLBOX CHÍNH HÃNG 100% BẢO HÀNH 12 THÁNG SHIP NÔI THÀNH,₫1.999.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (13),Có Bình luận (12),Có hình ảnh / video (10),4 năm trước,"26,1k",278,"2,5k",thinhphat_mobile,1%,trong vài ngày
Điện thoại,5.0,"Đã thích (3,6k)",5.0,841,"[ RẺ HỦY DIỆT ] điện thoại Samsung Galaxy S8 Plus ram 4G/64G mới Chính Hãng, chơi Game nặng mượt",₫2.598.000 - ₫2.898.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (11),Có hình ảnh / video (11),5 năm trước,"27,5k",617,"8,5k",baongocstore2016,82%,trong vài giờ
Điện thoại,5.0,Đã thích (6),5.0,93,[Mã 11ELSALE hoàn 7% đơn 300K] Điện Thoại Bàn Panasonic KX-T7700X - Hàng Chính Hãng,₫345.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (27),Có Bình luận (12),Có hình ảnh / video (9),4 năm trước,"3,8k",490,"13,6k",itchinhhang,84%,trong vài giờ
Điện thoại,4.7,Đã thích (10),4.7,118,Điện Thoại Nokia 130 (2 Sim) Main Zin Chính Hãng,₫89.000 - ₫139.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (35),Có Bình luận (23),Có hình ảnh / video (14),3 năm trước,279,36,"1,5k",hienthuchoac,73%,trong vài giờ
Điện thoại,4.8,"Đã thích (3,2k)",4.8,"1,8k",điện thoại Sony Xperia XZ1 ram 4G/64G Chính hãng mới zin,₫1.699.000 - ₫1.999.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (18),Có Bình luận (18),Có hình ảnh / video (16),4 năm trước,"20,2k",331,362,baoloansmartphone,57%,trong vài ngày
Điện thoại,4.8,Đã thích (21),4.8,106,"Nokia 1280 Zin Chính Hãng Cty Cũ Thay Sườn Vỏ Mới, Pin Sạc Mới",₫133.000 - ₫168.000,,,,,,,,4 năm trước,"8,5k",59,"1,2k",abcdeghikccc,89%,trong vài giờ
Điện thoại,4.6,Đã thích (660),4.6,260,"CHUYÊN SỈ  điện thoại Nokia 1280[HÀNG CHÍNH HÃNG] đủ pin,sạc",₫230.000,1 Sao (3),2 Sao (2),3 Sao (2),4 Sao (3),5 Sao (59),Có Bình luận (32),Có hình ảnh / video (22),17 tháng trước,"1,9k",38,363,minh_nokia85,86%,trong vài giờ
Điện thoại,4.8,Đã thích (19),4.8,"1,3k","điện thoại Samsung Galaxy S7 2 sim ram 4G/32G zin mới Chính Hãng, Chiến Game siêu mượt",₫1.999.000 - ₫2.099.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (5),Có Bình luận (5),Có hình ảnh / video (3),4 năm trước,"20,7k",562,999,smartphonelethuan,50%,trong vài giờ
Điện thoại,4.5,Đã thích (95),4.5,114,Cụm Lưng iPhone Bypass Không Dùng Được Sim,₫170.000 - ₫650.000,1 Sao (4),2 Sao (1),3 Sao (4),4 Sao (2),5 Sao (50),Có Bình luận (32),Có hình ảnh / video (18),4 năm trước,671,34,431,longlinh042018,67%,trong vài giờ
Điện thoại,4.6,"Đã thích (3,2k)",4.6,732,"điện thoại Samsung Galaxy S7 edge ram 4G/32G mới, Chính hãng, Bảo hành 12 tháng",₫2.990.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (19),Có Bình luận (20),Có hình ảnh / video (16),4 năm trước,"26,1k",278,"2,5k",thinhphat_mobile,1%,trong vài ngày
Điện thoại,5.0,Đã thích (82),5.0,62,Điện Thoại POCO X3 Pro (6GB+128GB) - Hàng Chính Hãng - Bảo Hành 18T,₫5.450.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (29),Có Bình luận (16),Có hình ảnh / video (11),34 tháng trước,3k,92,"3,2k",vienthong_tinhoc,95%,trong vài giờ
Điện thoại,4.9,Đã thích (99),4.9,115,Nước lau màn hình điện thoại 530 chính hãng,₫50.000,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (27),Có Bình luận (6),Có hình ảnh / video (1),5 năm trước,"3,7k",197,"6,1k",phukienvantrung,24%,trong vài giờ
Điện thoại,4.5,"Đã thích (3,7k)",4.5,642,Điện thoại Nokia 6300 Đủ pin Sạc Nhiều Màu,₫350.000,1 Sao (3),2 Sao (1),3 Sao (1),4 Sao (1),5 Sao (28),Có Bình luận (30),Có hình ảnh / video (23),4 năm trước,"26,1k",278,"2,5k",thinhphat_mobile,1%,trong vài ngày
Điện thoại,4.9,"Đã thích (3,1k)",4.9,"1,6k","điện thoại Samsung Galaxy S8 2sim Ram 4G/64G mới Chính Hãng, chơi Game mượt mà",₫2.990.000 - ₫3.199.008,,,,,,,,4 năm trước,"20,2k",331,362,baoloansmartphone,57%,trong vài ngày
Điện thoại,4.9,"Đã thích (2,7k)",4.9,"1,4k",ĐIÊN THOẠI SAMSUNG GALAXY S8 1sim ram 4G/64G mới Full GEME PUBG _ LIÊN QUÂN MƯỢT,₫2.699.000,,,,,,,,4 năm trước,"20,7k",562,999,smartphonelethuan,50%,trong vài giờ
Điện thoại,4.7,Đã thích (55),4.7,226,Vỏ/xương/phím điện thoại Nokia 1280 loại xịn,₫2.500 - ₫7.500,,,,,,,,26 tháng trước,"14,6k",418,"5,5k",tienquynhstore986,84%,trong vài giờ
Điện thoại,4.7,"Đã thích (2,7k)",4.7,85,{Tặng 1 Khay Dự Phòng}Điện Thoại Kích Sim Lắp Sim Siêu Nhanh và Ổn Định,₫259.000,,,,,,,,,,,,,,
Điện thoại,4.5,"Đã thích (4,1k)",4.5,275,ĐIỆN THOẠI NOKIA 1202 CHÍNH HÃNG ( CŨ 99% ),₫170.000 - ₫210.000,,,,,,,,,,,,,,
Điện thoại,5.0,"Đã thích (2,7k)",5.0,"1,6k","[Xả Kho Giá Sốc] điện thoại LG V40 ThinQ 128G ram 6G mới- Máy Chính Hãng, Snapdragon 845 8 nhân",₫2.999.000,,,,,,,,4 năm trước,"20,7k",562,999,smartphonelethuan,50%,trong vài giờ
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,5.0,Đã thích (24),5.0,"1,4k","[Giá Sốc] điện thoại Oppo Neo7 A33 ram 3G/32G có 4G mới Chính hãng, chơi TikTok, zalo FB Youtube ngon lành",₫739.000 - ₫1.249.000,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,5.0,Đã thích (39),5.0,33,"Điện thoại Google Pixel 4 chính hãng nguyên bản 100%, hình thức đẹp như mới, 2 sim tiệ",₫5.590.000,,,,,,,,,,,,,,
Điện thoại,4.6,Đã thích (75),4.6,486,"Điện thoại Nokia Nghe gọi  1280, 1202, 101, 105, 106, 107, 108 Zin chính hãng Like New [ BH 12T]",₫159.000 - ₫239.000,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,5.0,"Đã thích (3,7k)",5.0,363,Sony Xperia X Performance ram 3G/32G mới Chính Hãng - CPU Snapdragon 820,₫1.850.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (10),Có Bình luận (9),Có hình ảnh / video (4),4 năm trước,"26,1k",278,"2,5k",thinhphat_mobile,1%,trong vài ngày
Điện thoại,5.0,Đã thích (8),5.0,846,Điện thoại Nokia 105 single sim (2017),₫320.500,,,,,,,,4 năm trước,22,4,21,tranhuuhau986,57%,trong vài giờ
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,5.0,Đã thích (53),5.0,55,"Điện thoại Google Pixel 3a XL nguyên bản, chính hãng đẹp như mới, dùng 2 sim 2 sóng, c",₫3.390.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (23),Có Bình luận (18),Có hình ảnh / video (10),5 năm trước,4k,193,"1,3k",worldphone,86%,trong vài giờ
Điện thoại,5.0,Đã thích (14),5.0,108,Điện Thoại Nokia 8110 4G,₫1.530.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (15),Có Bình luận (1),Có hình ảnh / video (0),30 tháng trước,154,41,817,bachhoatonghop888,3%,trong vài phút
Điện thoại,5.0,Đã thích (213),5.0,195,Điện thoại Samsung GALAXY A6 plus 2sim Ram 4G/ mới - Pin khủng 3500mah - MÁY CHÍNH HÃNG - Bảo hành 12 tháng,,,,,,,,,4 năm trước,"3,7k",23,299,baophatsmartphone417,91%,trong vài giờ
Điện thoại,4.8,Đã thích (4),4.8,45,Nắp lưng Galaxy S8,₫70.000,,,,,,,,,,,,,,
Điện thoại,4.8,Đã thích (3),4.8,37,Camera trước iPhone 6S zin bóc máy,₫80.000,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,5.0,Đã thích (84),5.0,23,[Mã 11ELSALE hoàn 7% xu đơn 300k] Điện thoại nhỏ gọn S10P như thẻ ATM thời trang phong cách cá tính,₫409.000,,,,,,,,,,,,,,
Điện thoại,5.0,Đã thích (2),5.0,32,Màn hình Vsmart Joy 3,₫850.000,,,,,,,,10 tháng trước,36,35,74,linhkienzin01,91%,trong vài giờ
Điện thoại,4.9,Đã thích (12),4.9,146,Điện thoại hư nokia,₫20.000,,,,,,,,,,,,,,
Điện thoại,3.6,Đã thích (4),3.6,553,ĐIỆN THOẠI NOKIA 6300 CHÍNH HÃNG SIÊU BỀN - BẢO HÀNH 12 THÁNG,₫400.000 - ₫450.000,,,,,,,,,,,,,,
Điện thoại,5.0,Đã thích (10),5.0,37,Điện Thoại Mini Nokia 2 Sim Dễ Thương,₫179.000,,,,,,,,20 tháng trước,438,82,979,anhbinhminhv,48%,trong vài giờ
Điện thoại,4.8,"Đã thích (1,6k)",4.8,67,"Điện thoại LG V40 ThinQ bản 1 & 2 sim, ram 6gb/128gb chip 845 chiến game mượt",₫2.588.000 - ₫3.148.000,,,,,,,,26 tháng trước,"4,4k",41,286,sbmobile21,90%,trong vài giờ
Điện thoại,4.5,Đã thích (42),4.5,980,Điện thoại chính hãng nokia 150 2sim 2 sóng có máy ảnh,₫600.000 - ₫620.000,,,,,,,,,,,,,,
Điện thoại,4.5,Đã thích (977),4.5,195,Điện thoại Nokia 105 Dual (2019) - Hàng chính hãng,₫369.000,,,,,,,,4 năm trước,"11,3k",424,"4,1k",tt_mobilena,79%,trong vài giờ
Điện thoại,5.0,,5.0,31,Nắp Lưng Điện Thoại Samsung A12 A125 zin new hãng,₫59.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (11),Có Bình luận (6),Có hình ảnh / video (3),4 năm trước,406,"1,2k","1,6k",kungpao90,52%,trong vài giờ
Điện thoại,4.8,Đã thích (18),4.8,21,xác điện thoại samsung j600 và a600 vỡ màn main zin full chức năng,₫400.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (8),Có Bình luận (6),Có hình ảnh / video (2),11 tháng trước,494,42,244,linhkiendienthoaididong,36%,trong vài giờ
Điện thoại,4.6,"Đã thích (3,6k)",4.6,235,Samsung Galaxy J7 Pro 2sim ram 3G Bộ nhớ 32G CHÍNH HÃNG mới,₫2.499.000,1 Sao (0),2 Sao (0),3 Sao (2),4 Sao (0),5 Sao (9),Có Bình luận (10),Có hình ảnh / video (6),4 năm trước,"27,9k",466,"1,6k",annhien_mobile,9%,trong vài giờ
Điện thoại,4.7,Đã thích (889),4.7,110,Điện thoại Viettel V6216i Hoặc Xphone 2 Sim Cũ - Điện Thoại Người Già Kèm Pin Sạc,₫143.000,1 Sao (1),2 Sao (0),3 Sao (1),4 Sao (2),5 Sao (26),Có Bình luận (18),Có hình ảnh / video (10),8 tháng trước,"1,3k",27,292,thanhcong_mobile,79%,trong vài giờ
Điện thoại,5.0,,5.0,41,Pin zin cho LG G Flex 2 H950 LS996 H959 (BL-T16) - 3000mAh,₫175.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (0),5 năm trước,"2,7k",2k,"4,3k",phukiengiathap,88%,trong vài giờ
Điện thoại,4.9,Đã thích (19),4.9,94,[Sốc] Điện thoại mini siêu nhỏ nokia 3310(bm10) có chức năng thay đổi giọng nói cực dễ thương-BH12 THÁNG,₫199.000,,,,,,,,10 tháng trước,540,121,536,dien.tu.2tek.1,88%,trong vài giờ
Điện thoại,4.5,"Đã thích (1,8k)",4.5,205,Chuyên sỉ [HÀNG CHÍNH HÃNG]Điện thoại 105(2017)2sim kèm pin và cáp sạc,₫250.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (3),5 Sao (15),Có Bình luận (14),Có hình ảnh / video (10),12 tháng trước,"4,3k",26,218,store_nokia_zin,83%,trong vài giờ
Điện thoại,4.9,"Đã thích (1,8k)",4.9,60,Điện thoại Sony Xz2 64b chip Snap 845 chơi game mượt,₫2.388.000 - ₫2.588.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (3),5 Sao (34),Có Bình luận (24),Có hình ảnh / video (12),26 tháng trước,"4,4k",41,286,sbmobile21,90%,trong vài giờ
Điện thoại,4.4,Đã thích (63),4.4,89,Điện Thoại Mini M8810 Nắp Trượt Nhỏ Gọn Kết Nối Bluetooth Với Smartphone Pin Lâu 2 đến 3 Ngày,₫420.000,1 Sao (0),2 Sao (2),3 Sao (1),4 Sao (3),5 Sao (12),Có Bình luận (4),Có hình ảnh / video (3),4 năm trước,"18,2k",351,"22,9k",alofonevietnam,97%,trong vài giờ
Điện thoại,4.6,Đã thích (19),4.6,48,"[Mã 11ELSALE hoàn 7% đơn 300K] Điện thoại Nokia 6300 đầy đủ PIN, SẠC - CHÍNH HÃNG ZIN_BH 6Tháng",₫339.000,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,5.0,Đã thích (5),5.0,42,"điện thoại có dây cố định để bàn, treo tường dùng cho điện thoại văn phòng, điện thoại khách sạn, gia đình KTeL 117",₫260.000,,,,,,,,3 năm trước,362,380,"1,3k",giare1416,63%,trong vài giờ
Điện thoại,5.0,Đã thích (2),5.0,53,"[Mã 11ELSALE hoàn 7% đơn 300K] [CỰC CHẤT] ĐIỆN THOẠI SUN 6 4sim có đổi giọng nói, loa to, chữ to, (HÀNG CHÍNH HÃNG)",₫449.000,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,4.5,Đã thích (5),4.5,31,Điện thoại nokia 1280 kèm pin + sạc (máy cũ thay vỏ mới),₫145.000,,,,,,,,,,,,,,
Điện thoại,,,,,,,,,,,,,,,,,,,,
Điện thoại,5.0,"Đã thích (3,3k)",5.0,34,[HOT SALE] - Điện thoại Nokia 6300 chính hãng,₫199.000 - ₫280.000,,,,,,,,5 năm trước,"18,4k",8,110,shin7778,62%,trong vài giờ
Điện thoại,5.0,Đã thích (3),5.0,12,vỏ blackberry 8110-8120,₫19.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (2),Có hình ảnh / video (2),26 tháng trước,57,145,232,zacoto,31%,trong vài giờ
Điện thoại,5.0,Đã thích (2),5.0,7,Gậy Chụp Hình Tự Sướng D12s,₫70.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (3),Có hình ảnh / video (2),5 năm trước,"6,5k","2,5k","1,4k",congnghesongtin,59%,trong vài giờ
Điện thoại,5.0,,5.0,50,"điện thoại Xiaomi Redmi Note 3 2sim ram 3G/32G mới Chính hãng, Pin 4000mah, có Tiếng Việt",₫2.000.000 - ₫2.100.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (2),4 năm trước,"27,9k",466,"1,6k",annhien_mobile,9%,trong vài giờ
Điện thoại,3.7,Đã thích (11),3.7,171,điện thoại Sony Xperia Z3 rom 32G Fullbox - Chơi Game nặng mượt,₫1.190.000,1 Sao (1),2 Sao (1),3 Sao (1),4 Sao (0),5 Sao (4),Có Bình luận (6),Có hình ảnh / video (5),3 năm trước,"11,9k",715,"10,8k",smartphonegiasi,77%,trong vài giờ
Điện thoại,5.0,Đã thích (1),5.0,8,CPU Xeon e5 2665 2689 2670 2651v2 2650v2 2696v2 Bộ xử lý server socket 2011 x79 95,₫7.143.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (0),Có hình ảnh / video (0),15 tháng trước,36,41,29,nanahothot.68,57%,trong vài giờ
Điện thoại,4.6,Đã thích (3),4.6,24,"Nắp lưng, vỏ máy xiaomi redmi note 8 pro, thay kính lưng redmi note 8 pro.",₫130.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (5),Có Bình luận (3),Có hình ảnh / video (1),32 tháng trước,"4,8k","4,9k","11,7k",baonamphukien0985739678,98%,trong vài giờ
Điện thoại,5.0,Đã thích (49),5.0,104,điện thoại HTC 10 EVO Chính Hãng ram 3G/32G mới Zin,₫1.790.000 - ₫1.890.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (4),Có Bình luận (3),Có hình ảnh / video (1),4 năm trước,"26,1k",278,"2,5k",thinhphat_mobile,1%,trong vài ngày
Điện thoại,5.0,Đã thích (1),5.0,9,Điện thoại đồ chơi carot nhạc phát sáng,₫38.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (6),Có Bình luận (3),Có hình ảnh / video (4),5 năm trước,"6,8k","1,3k",23k,hangsosinh,23%,trong vài giờ
Điện thoại,5.0,"Đã thích (2,7k)",5.0,46,[Mã 11ELSALE hoàn 7% đơn 300K] điện thoại FPT X10 SIÊU PHẨM CẢM ỨNG GIÁ RẺ - bảo hành chính hãng 12 tháng,₫1.070.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (6),Có Bình luận (0),Có hình ảnh / video (0),3 năm trước,"22,1k",692,"3,9k",storevn678,39%,trong vài giờ
Điện thoại,4.0,Đã thích (349),4.0,86,[Mã 11ELSALE hoàn 7% đơn 300K] Điện thoại Samsung Note 10 Ram 8G/256G Mới 99%,₫7.850.000 - ₫8.000.000,1 Sao (4),2 Sao (2),3 Sao (2),4 Sao (2),5 Sao (18),Có Bình luận (23),Có hình ảnh / video (3),5 năm trước,"21,9k",202,4k,amnhac0808,81%,trong vài giờ
Điện thoại,5.0,Đã thích (7),5.0,3,Điện thoại Nokia 5130 XpressMusic - Chính Hãng - Full Phụ Kiện,₫299.000,,,,,,,,10 tháng trước,797,148,67,minhminhstore58,4%,trong vài giờ
Điện thoại,5.0,Đã thích (1),5.0,2,Điện thoại Nokia 5310 chính hãng MÀU ĐỎ,₫219.555 - ₫289.666,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (1),Có Bình luận (0),Có hình ảnh / video (0),7 năm trước,"27,3k",54,"2,1k",huyenbingbong,81%,trong vài giờ
Điện thoại,5.0,"Đã thích (3,1k)",5.0,2,Điện thoại LG V30 RAM 4GB-64GB-128GB MỚI - NGUYÊN CON NGUYÊN ZIN,₫2.549.000 - ₫2.849.000,,,,,,,,4 năm trước,"20,2k",331,362,baoloansmartphone,57%,trong vài ngày
Điện thoại,4.3,Đã thích (3),4.3,17,Điện Thoại Nokia 105 Single Sim (2019) - Hàng Chính Hãng,₫155.000 - ₫178.000,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (2),Có hình ảnh / video (2),45 ngày trước,7,9,18,hainganlinh1988,90%,trong vài giờ
Điện thoại,4.0,Đã thích (28),4.0,15,Nắp lưng kính Xiaomi Redmi k20 pro ⚡ HÀNG ZIN CHÍNH HÃNG ⚡ Có quà tặng kèm,₫40.000 - ₫140.000,1 Sao (1),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (4),Có hình ảnh / video (1),12 tháng trước,106,209,88,phukienhaonam,30%,trong vài giờ
Điện thoại,5.0,Đã thích (11),5.0,8,LINH KiỆN SẠC/LOA/PIN SONY XA ULTRA ZIN MÁY TỐT NHẤT,₫99.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (2),4 năm trước,"1,1k",234,722,nguyenlk91,59%,trong vài giờ
Điện thoại,5.0,Đã thích (1),5.0,4,Ốp Lưng Chống va đập iphone 12 mini / iphone 12 pro / iphone 12 pro max,₫19.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),20 tháng trước,"5,9k","1,9k","16,4k",watchonline.store,84%,trong vài giờ
Điện thoại,5.0,Đã thích (16),5.0,2,[HÀNG ZIN] MÀN HÌNH SAMSUNG NOTE 4 MỸ/ HÀN/ VIETNAM ZIN MÁY TỐT NHẤT,₫900.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (2),4 năm trước,"1,1k",234,722,nguyenlk91,59%,trong vài giờ
Điện thoại,5.0,Đã thích (1),5.0,2,"Vỏ khung sường galaxy note 5 + nút tăng giảm, nguồn + lưng sạc nhanh galaxy note 5",₫90.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (1),27 tháng trước,8,31,32,baocnf,47%,trong vài giờ
Điện thoại,5.0,Đã thích (2),5.0,6,Vỏ sau điện thoại Nokia Asha  Nokia Asha 6120 6120C,₫115.200,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),25 tháng trước,106,97,302,yueyu.vn,96%,trong vài giờ
Điện thoại,5.0,Đã thích (5),5.0,2,(MUA LÀ RẺ) ĐIỆN THOẠI NOKIA 105 (2019) 2 SIM NGHE NHẠC FULLBOX,₫291.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),29 tháng trước,89,853,46,cangmuacangre268,76%,trong vài giờ
Điện thoại,5.0,Đã thích (2),5.0,3,MÀN HÌNH ZENFONE C Z007 ZIN MÁY TỐT NHẤT,₫200.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),4 năm trước,"1,1k",234,722,nguyenlk91,59%,trong vài giờ
Điện thoại,5.0,Đã thích (2),5.0,3,[HÀNG ZIN] LINH KIỆN HTC M7 ZIN MÁY TỐT NHẤT,₫80.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),4 năm trước,"1,1k",234,722,nguyenlk91,59%,trong vài giờ
Điện thoại,,Đã thích (3),,2,[Mã 11ELSALE hoàn 7% đơn 300K] Điện thoại Vsmart Joy 3 (3GB/32GB) mới 100%,₫2.490.000,,,,,,,,4 năm trước,"2,2k",143,"1,2k",vinsmartvietnam,98%,trong vài giờ
